koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_srho,koi_prad,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff2,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_bin_oedp_sig,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,koi_fwm_stat_sig,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky,is_confirmed,log_koi_period,log_koi_prad,log_koi_teq,log_koi_insol,log_koi_depth,stellar_density,planet_to_star_radius_ratio
,1,0,0,0,79.87804945,184.7704412,,3.19,,,,,,,,,,,,2,,1.0,,,,,,,295.43433,44.53112,12.96,0.712,0.6,-1.2,7e-05,-0.00012,-0.39,2.3,2.3,-0.24,1.23,1.26,0,4.392942457828924,,,,,,
0.019,0,1,0,0,3.026764871,133.3279059,0.198,4.32532,66720.0,0.58818,26.36,88.27,1360.0,810.38,6.5797,0.3032,486.34872,5586.1865,1561.2,1,445.0,1.0,0.5022,6283.0,4.459,-0.24,1.01,1.067,294.33139,42.093979,14.044,0.0,-0.03798,-0.18801,0.0065,0.0012,-0.015,-0.002,0.015,0.04,-0.14,0.146,0,1.3929632920345423,3.3090820927543496,7.215975002651466,6.698736501713324,11.108275024929902,1.0356196878387964,0.239001922170239
0.001,0,1,0,0,3.840130917,135.139765,0.872,2.8951,60401.0,1.22902,33.44,84.92,1205.0,498.48,9.86,0.2889,362.63605,3879.8943,275.6,1,345.0,1.0,0.886,5931.0,4.418,-0.12,1.012,0.981,297.47104,42.087898,14.479,0.0,0.4978,0.4742,0.0471,0.0688,-2.4,-2.44,3.5,0.001,-0.002,0.002,0,1.576941769329666,3.53921867955953,7.095064377287131,6.213567557246944,11.008777495957478,0.9465149324048242,0.3025959547698678
0.0,0,1,0,0,5.554227226,135.16203,0.174,4.77434,142310.0,1.0267,31.71,89.16,930.0,176.7,11.8744,0.2521,1749.7434,15810.294,1517.7,1,243.0,1.0,-1.0,5433.0,4.465,-0.34,0.843,0.756,292.63113,42.180779,12.376,0.0,-0.03965,0.24566,0.0016,0.0,-0.023,-0.011,0.025,0.034,0.139,0.143,0,1.8801102194955959,3.4876808415502927,6.836259277277067,5.180096735160606,11.865770082566094,1.2619410609526096,0.34446573592481067
0.0,0,1,0,0,1.570919281,132.47362,1.083,3.2232,65124.0,0.44687,59.12,73.78,1797.0,2473.29,3.877,0.302,317.9852,2525.8513,316.9,1,863.0,1.0,0.0149,6192.0,4.326,-0.12,1.162,1.04,286.99765,42.46516,13.406,0.0,0.03094,-0.2768,0.0,0.0,-0.001,0.0,0.001,-0.079,-0.254,0.266,0,0.9442635318360078,4.0963425648847736,7.494430215031565,7.81370876516123,11.084063779055668,0.662849533752403,0.4659138910429788
0.0,0,1,1,0,35.08976902,153.396702,1.264,3.9623,5754.6,0.58855,33.1,87.85,501.0,14.95,33.7,0.2327,64.85807,247.66399,170.8,1,35.0,1.0,0.0,5603.0,4.556,-0.04,0.846,0.941,297.01459,42.789169,14.266,0.0,1.109,-4.404,-0.01017,0.02219,1.149,-3.932,4.097,0.833,-3.887,3.975,0,3.5860094185233824,3.529297384289471,6.218600119691729,2.7694588292308535,8.657928572889263,1.5540984751047033,0.3582902519072732
0.0,0,1,0,0,5.233450136,133.1261573,0.457,8.57374,430420.0,0.29245,70.33,86.51,1050.0,287.6,7.5091,0.2622,5428.9287,50310.24,3921.8,1,0.0,1.0,-1.0,5841.0,4.454,-0.02,0.977,0.992,282.05328,42.864952,13.424,0.0,-0.28393,-0.1863,-0.003,-0.001,0.002,0.0,0.002,-0.038,-0.088,0.095,0,1.8299299734125916,4.267316996289947,6.957497370876951,5.665041646339771,12.97251907846099,1.0637216069930122,0.6592094360773992
0.0,0,1,0,0,3.6037011,131.6711,1.225,2.994,16112.0,0.36351,66.94,78.78,1464.0,1089.0,6.3,0.2787,90.37423,334.5305,33.4,1,25.0,1.0,0.9905,5633.0,4.016,-0.26,1.547,0.907,295.65799,42.801239,14.492,0.0,-0.018,0.139,-0.0015,-0.0017,0.051,0.057,0.077,0.003,0.037,0.037,0,1.5268605669450002,4.218624962732438,7.289610521451167,6.993932975223189,9.68738167857357,0.24498322414978896,0.3962531758265436
0.0,0,1,0,0,3.518356021,131.8005089,0.593,6.90375,316750.0,0.30865,64.49,84.2,1266.0,606.41,5.8672,0.3032,2006.2161,18313.04,3217.6,1,0.0,1.0,-1.0,6201.0,4.472,-0.2,0.989,1.058,291.80966,42.981609,15.168,0.0,0.07862,0.08855,0.001,0.012,0.005,-0.002,0.005,0.125,0.055,0.137,0,1.5081482155166852,4.181897459229962,7.144407180321139,6.409204016091534,12.665871255242333,1.0936964259641344,0.5971362644770126
,0,1,0,0,2.6160943,132.5162,0.6458,21.34,29.3,0.00359,0.81,53.86,1744.0,2188.14,1.091,0.3146,,,5.6,1,,2.0,,6645.0,4.232,-0.14,1.42,1.259,297.31543,40.874981,12.754,0.765,0.35,-0.43,3e-06,1.1e-05,-0.24,0.5,0.56,-0.2,0.54,0.57,0,1.2853945207297137,0.5933268452777344,7.4645098346365275,7.691264051622114,3.4111477125153233,0.4397042840259171,0.005223649589846773
0.0,0,1,0,0,2.404386969,133.2105484,0.613,7.40348,313170.0,0.1834,79.72,80.79,1670.0,1838.11,3.8269,0.3071,5696.6133,47019.348,8577.4,1,0.0,1.0,-1.0,6466.0,4.278,-0.48,1.21,1.011,299.71979,40.903961,11.941,,-0.06986,-0.07319,,0.0229,-0.009,-0.017,0.02,0.01,0.016,0.019,0,1.2250648849197703,4.390986376045354,7.421177528595393,7.517037037932379,12.654504646219234,0.570683143284369,0.6033360578815123
0.021,0,1,0,0,4.390513938,132.550761,0.879,2.9472,46829.0,1.0972,41.83,85.14,1401.0,910.71,10.379,0.2918,483.0926,4135.5884,290.7,1,236.0,1.0,0.8217,6081.0,4.133,-0.16,1.454,1.046,283.26172,41.08448,13.209,0.0,-0.1427,-0.0553,0.0467,0.0017,-0.046,0.013,0.048,-0.049,-0.081,0.094,0,1.68464073065365,3.7572387916272794,7.2456550675945355,6.81532195705105,10.754279302177588,0.34028159904181704,0.2634515873855626
0.0,1,0,0,0,3.86963822,131.6242,,2.29,,1.00615,,,,3728.91,,,5.1454864,25.701555,,1,345.0,1.0,0.5449,,,,,,297.83493,41.058319,11.399,,0.85,1.41,-6.7e-05,,-0.09,0.23,0.25,-0.06,0.17,0.18,0,1.5830196468607147,,,8.224139383660432,,,
0.0,0,0,1,0,7.384681,132.1721,0.068,3.548,142.8,1.43335,1.22,89.76,1000.0,236.56,16.05,0.302,3.4587312,9.643873,10.6,2,184.0,2.0,0.5904,6174.0,4.445,-0.12,1.021,1.055,298.19412,41.029331,14.191,0.002,-0.39,-2.2,-0.00017,-0.00017,1.5,4.4,4.65,-0.1,0.3,0.33,0,2.12640635042506,0.7975071958841881,6.90875477931522,5.470420223147659,4.9684234452869465,0.9912318160954442,0.010942371373321423
1.0,0,0,0,0,21.0907909,133.96316,0.832,4.751,417.6,0.34445,1.88,87.63,606.0,31.86,20.08,0.2787,6.100839,16.050957,19.7,1,54.0,1.0,0.0758,5723.0,4.546,-0.36,0.818,0.857,285.47504,48.034931,14.223,0.253,0.29,0.09,-0.00013,-0.00011,-0.01,-0.04,0.04,0.02,-0.22,0.22,1,3.095160820322104,1.0577902941478545,6.408528791059498,3.492256112609122,6.0369158100119,1.5657445579798246,0.02104659806371298
0.0,0,1,0,0,3.371796653,134.876289,3.219,3.4421,366900.0,11.47624,306.28,80.26,1155.0,419.47,19.04,0.2434,1068.9418,10819.678,560.2,1,0.0,1.0,-1.0,5615.0,4.455,-0.16,0.912,0.865,290.66058,48.04615,15.909,,,,,,0.002,0.01,0.01,-0.044,0.238,0.242,0,1.475174058024927,5.7277593840376495,7.052721049232323,6.041373133229399,12.812847335877953,1.1403327373334844,3.075396825396825
0.644,0,1,0,0,1.927177921,132.571474,0.399,2.7742,136140.0,1.63944,28.94,86.66,1219.0,523.16,6.8532,0.2175,1289.5409,4143.89,204.7,1,692.0,1.0,-1.0,5193.0,4.525,-0.28,0.774,0.732,293.74011,48.011501,15.706,0.0,0.2145,0.0384,-0.002,-0.003,-0.007,-0.003,0.007,0.145,0.052,0.154,0,1.0740387919914893,3.3991953789914824,7.106606137727303,6.2617969812246494,11.821446392354721,1.578658524308313,0.3424009237962726
0.0,0,1,0,0,0.575925434,131.92458,0.905,2.4676,137400.0,0.84091,38.24,68.35,1834.0,2666.7,2.4521,0.3058,263.6959,1101.064,354.4,1,2320.0,2.0,-1.0,5461.0,4.586,-0.96,0.683,0.656,296.64764,43.995041,14.563,0.0,-0.05404,0.08295,0.0,0.04,0.039,-0.256,0.259,0.025,-0.156,0.158,0,0.454842676864594,3.6696966346971625,7.51479976048867,7.888971956935128,11.83065893676428,2.0589306955359463,0.5127132506341877
,1,0,0,0,496.17566,174.0663,0.4188,11.63,293.0,2.11112,3.46,89.95,358.0,3.88,302.0,0.3142,,,11.3,1,,2.0,,6643.0,3.946,-0.32,1.976,1.259,289.90967,48.489231,13.515,0.02,-0.1,-1.6,3e-05,0.0005,-0.02,-0.87,0.87,0.01,-0.76,0.76,0,6.208943404295061,1.4951487660319727,5.883322388488279,1.5851452198650557,5.683579767338681,0.16317924122564248,0.016034909759606114
0.0,0,1,0,0,6.256352128,133.543181,1.269,2.3512,3289.3,0.3122,30.76,81.56,918.0,167.92,8.64,0.2787,12.2671795,108.528564,120.4,1,209.0,1.0,0.6955,5772.0,4.549,-0.28,0.836,0.903,290.7988,48.483929,15.798,0.0,-0.36,0.47,0.00075,-0.0014,-0.082,0.148,0.169,-0.11,0.132,0.172,0,1.9818772408525307,3.458207636378935,6.823286122355687,5.129425230065743,8.098734025012615,1.5454996747296545,0.3369437579963896
1.0,0,0,0,0,16.17803,132.326,0.081,5.18,449.0,1.0322,2.25,89.81,754.0,76.54,24.26,0.2844,8.148971,18.333866,6.0,1,69.0,1.0,0.8077,5929.0,4.413,0.14,1.069,1.079,297.47946,48.418571,14.472,,0.91,0.19,,,1.47,-4.74,4.96,1.77,-4.25,4.61,1,2.8436312417623473,1.1786549963416462,6.626717749249025,4.350793932242783,6.1092475827643655,0.8832595240390781,0.01927445800224098
0.0,0,1,0,0,2.37795507,132.557333,1.298,2.4329,4391.1,0.14862,92.61,68.49,2965.0,18261.57,3.54,0.2915,150.99622,1791.9784,257.5,1,447.0,1.0,0.9844,9565.0,4.088,0.07,2.286,2.335,298.27737,48.64082,11.639,0.0,-0.0776,-0.0255,-0.0006,-0.0006,0.098,0.093,0.135,0.022,-0.026,0.034,0,1.217270517527466,4.539137215383653,7.994969522697877,9.81260888904271,8.387562751600473,0.19546014055034278,0.3709872804360993
0.0,0,1,0,0,2.053866175,132.944062,1.265,4.8045,5021.3,0.03819,158.25,51.71,2528.0,9631.57,2.042,0.2016,22.361637,324.9946,380.5,1,655.0,1.0,0.0421,5051.0,3.22,-0.42,4.089,1.014,296.20502,48.766811,13.912,0.0,0.63,-0.122,0.001,-0.001,-0.47,-0.051,0.473,0.067,0.007,0.068,0,1.1164083862554572,5.070475294452272,7.835579246669965,9.172905343538533,8.521643275089849,0.014831552839444151,0.3544083698155598
,1,0,0,0,36.5521313,165.0716,0.4969,2.481,282.9,14.02573,0.9,89.95,361.0,4.03,99.7,0.2435,,,7.7,4,,3.0,,4722.0,4.723,-1.38,0.527,0.536,290.46512,47.92918,15.377,0.0,-4.8,1.7,0.00134,-0.00057,-1.44,2.39,2.79,-1.67,2.19,2.75,0,3.625730135587429,0.6418538861723948,5.891644211825771,1.6154199841116479,5.648622063478926,3.662123144725542,0.015639009946410327
0.0,0,1,1,0,5.177577252,132.9009561,1.341,2.4777,1325.4,0.09385,73.82,74.76,1671.0,1846.9,5.104384,0.3423,7.4127073,36.18742,23.6,2,263.0,1.0,0.992,7429.0,4.143,0.08,1.796,1.634,289.87411,49.68549,12.616,,6.086,8.344,-0.0065,,3.549,4.55,5.77,3.583,4.442,5.707,0,1.8209261641848726,4.31508522892,7.421775793644647,7.52180513818338,7.190223784381031,0.28205451441389845,0.3763960612512951
,0,0,1,0,4.08029328,131.7047,0.2428,2.8343,1128.4,1.52602,2.92,88.81,1044.0,280.4,11.03,0.2466,6.0252056,34.475395,43.1,4,256.0,2.0,,5619.0,4.536,0.02,0.874,0.956,296.38229,48.045311,15.488,0.462,0.04,-0.48,-0.00021,0.0,3.69,-5.39,6.54,3.5,-5.57,6.58,0,1.625368992207411,1.366091653802371,6.951772164398911,5.639777144680289,7.029441797238737,1.43193595596338,0.03059488185346309
0.976,0,0,0,0,104.3519624,190.10261,0.532,3.695,243.8,11.2457,1.39,89.84,355.0,3.74,186.4,0.2622,6.5083613,12.554839,15.8,3,9.0,1.0,0.0955,5650.0,4.546,0.02,0.87,0.971,287.24118,39.33276,12.57,0.001,-0.7,-1.28,0.0002,0.00032,-0.42,0.98,1.07,-0.41,0.85,0.95,1,4.657306767509078,0.8712933659434192,5.87493073085203,1.556037135706985,5.500441550638171,1.474556683872359,0.014630962906824974
0.0,1,0,0,0,469.52303,381.4073,0.733,5.487,355.7,8.4705,2.1,89.91,252.0,0.95,462.0,0.302,6.2010756,7.907219,10.5,1,3.0,1.0,0.0635,6197.0,4.449,-0.08,1.035,1.096,296.38904,43.85051,14.091,0.84,0.4,0.3,-0.00016,-0.00012,-1.33,-0.17,1.34,-1.36,-0.24,1.38,0,6.15384490575526,1.1314021114911006,5.53338948872752,0.6678293725756554,5.876895092364846,0.9885292054121526,0.01858045336306206
1.0,1,0,0,0,11.83271013,137.5928634,0.548,6.152,176.3,0.26577,1.17,87.49,728.0,66.51,12.53,0.2622,4.3163867,10.77723,12.7,3,109.0,1.0,0.4782,5639.0,4.551,-0.02,0.859,0.959,286.39862,45.343529,15.228,0.47,0.7,-0.5,-0.00021,0.00014,0.19,-0.3,0.36,0.05,-0.31,0.31,0,2.5519973901477897,0.7747271675523681,6.591673732008658,4.21227573505378,5.177843213080163,1.5130006537503857,0.012472975220355894
0.0,0,1,1,0,32.669962587,159.4801924,0.18,3.581,365.4,6.01651,1.37,89.85,428.0,7.96,69.758129,0.1054,3.1138513,9.463428,6.2,1,43.0,1.0,0.5354,4871.0,4.606,0.14,0.741,0.822,295.03033,42.983501,15.536,0.0,231.7,5.0,-0.08996,-0.00194,,,,,,,0,3.5166061220051548,0.8628899551470399,6.061456918928017,2.192770226986839,5.903725632799975,2.0203061859556026,0.016930887376231506
0.0,0,1,0,0,19.93364711,143.94041,0.852,8.6122,174830.0,0.55585,75.88,87.85,848.0,122.24,22.686,0.3105,1359.2272,3243.4172,1863.4,1,10.0,1.0,0.0216,6505.0,4.25,-0.34,1.29,1.078,289.11096,43.013641,14.575,0.0,0.2897,0.3322,0.03,0.05,-0.091,-0.068,0.113,-0.049,-0.034,0.059,0,3.0413577740249145,4.342245764662037,6.744059186311348,4.814133673728467,12.071575072017469,0.5021686886176805,0.5386603061021665
0.0,0,1,1,0,1.071911311,131.607529,1.272,3.8559,9817.8,0.09547,40.32,44.95,1809.0,2534.86,1.797,0.2979,51.63005,584.5861,397.6,1,626.0,1.0,0.8187,5885.0,4.413,-0.52,0.933,0.821,294.67804,43.199261,15.083,,-10.996,-5.925,,0.04,-4.019,-2.53,4.749,-4.054,-2.772,4.911,0,0.728471519909709,3.7213466442514376,7.501082124259871,7.838288108985943,9.192054194288865,1.0108767917177033,0.39574573336631214
0.0,0,1,0,0,18.019651402,148.6673673,0.675,5.08572,177000.0,2.38972,31.77,88.88,544.0,20.7,34.48743,0.2337,1080.7961,6029.956,3373.3,1,76.0,1.0,0.0001,5278.0,4.658,-0.62,0.659,0.723,296.45999,43.28553,14.928,0.0,0.1355,-0.1386,0.121,-0.025,-0.176,0.048,0.183,0.132,-0.05,0.141,0,2.9454727289787277,3.489513462710723,6.300785794663244,3.077312260546414,12.083910661257521,2.526283313574804,0.44147809701679197
0.0,1,0,1,0,117.934158,197.8657,0.658,9.25,187.5,0.57486,3.76,89.5,648.0,41.73,75.0,0.3189,4.5134645,8.71064,12.9,1,12.0,1.0,0.8647,6790.0,3.822,-0.12,2.597,1.631,295.86908,43.997959,13.232,0.0,0.74,15.9,-0.00016,-0.00324,0.461,7.066,7.081,0.433,7.022,7.036,0,4.778570045870207,1.5602476682433286,6.47543271670409,3.7549012496559335,5.2390980068880655,0.09311895897972337,0.013258465318534628
0.0,0,1,0,0,4.032762189,133.3016604,0.599,4.14212,119350.0,0.82668,35.22,86.15,1173.0,447.97,8.924,0.2965,952.774,9442.416,1520.0,1,332.0,1.0,0.9447,5960.0,4.438,-0.3,0.962,0.927,295.8085,43.303108,13.861,0.0,-0.67024,-0.5075,-0.0868,-0.035,0.102,0.407,0.42,-0.08,-0.171,0.188,0,1.6159689763301848,3.589611452455267,7.068172000388042,6.106956070365257,11.68982401044993,1.041248809887431,0.33526764295995065
0.0,0,1,0,0,2.371589507,132.743293,1.653,3.5116,235100.0,2.28086,88.22,79.15,1043.0,278.9,8.79,0.2787,740.7465,9092.194,386.0,1,563.0,1.0,0.8327,5340.0,4.715,-1.0,0.601,0.685,290.49683,43.49091,14.528,0.0,0.02499,-0.01436,0.045,0.021,-0.052,-0.033,0.061,0.016,0.028,0.032,0,1.2153842969640847,4.491105229700119,6.950814768442584,5.634432396521408,12.36777048802826,3.155492523300008,1.34421873190592
0.0,0,1,1,1,5.09112124,135.17945,0.224,2.159,115.1,4.08264,3.58,89.28,2044.0,4131.88,17.75,0.3226,3.787362,9.148967,11.4,1,69.0,1.0,0.3453,6705.0,3.629,-0.12,3.293,1.682,298.84302,43.402031,11.585,0.0,4.94,1.15,-0.000489,-0.000132,5.077,2.042,5.473,5.106,1.842,5.428,0,1.8068321764337907,1.5216989981260935,7.623153068476902,8.326729779490655,4.754451888703846,0.04710324197291136,0.009955627933156021
0.001,0,1,0,0,4.206070484,132.248423,0.949,10.6988,119810.0,0.05268,172.66,75.0,2547.0,9955.22,3.6659,0.2784,48.584312,348.49265,508.0,1,324.0,1.0,0.1844,8212.0,3.736,-0.18,3.185,2.016,298.47604,41.07991,11.684,,-0.06197,-0.27611,,-0.01,0.002,0.028,0.028,-0.062,0.039,0.073,0,1.6498253454741914,5.157099364632499,7.843064016692054,9.205952760471146,11.693670780147814,0.06239678565558562,0.49643187790754506
0.0,0,1,0,1,0.905677864,132.197687,1.321,2.2432,3670.4,0.16562,325.51,46.8,3989.0,60020.95,1.929,0.1727,25.175352,175.70143,107.4,1,690.0,1.0,0.4234,5037.0,3.002,0.0,7.553,2.091,289.28741,41.264809,6.966,,4.87,-7.196,-0.0002,,1.4,6.6,6.7,11.7,8.6,14.5,0,0.6448377794054528,5.788460576118825,8.29154650988391,11.002465607636873,8.20832833969655,0.004852835597760143,0.3946591825580307
0.0,0,0,1,1,94.219289,196.1952,0.173,24.312,1025.9,0.05762,2.15,89.67,285.0,1.57,30.01,0.1142,8.165831,14.341499,37.6,2,15.0,3.0,0.5851,4641.0,4.589,-0.12,0.694,0.682,289.7261,39.272831,15.703,0.0,0.34,-1.77,-0.00056,0.00153,-1.65,-0.28,1.67,-1.93,-0.5,2.0,0,4.55618253681978,1.1474024528375417,5.655991810819852,0.9439058989071285,6.934299834204249,2.040356064990116,0.02836980502686555
,1,0,0,0,297.113395,309.1459,0.0322,4.529,275.4,28.19682,5.37,89.95,509.0,15.89,509.0,0.3179,,,10.1,2,,2.0,,6626.0,3.676,-0.06,3.206,1.776,282.71991,41.519379,9.666,0.076,0.71,0.64,-0.00011,-0.00022,-3.7,-1.2,3.9,-2.2,-0.8,2.3,0,5.697473934260207,1.851599469584072,6.234410725718371,2.826721730819709,5.621849091893515,0.053895487846621265,0.01533868502053156
0.877,0,0,0,0,180.921729,234.3344,0.025,8.99,742.4,2.25843,2.3,89.99,302.0,1.96,157.5,0.2711,5.9905863,12.034195,16.2,2,8.0,2.0,0.9151,5818.0,4.554,-0.22,0.848,0.937,295.34271,46.602261,14.876,0.168,-0.39,-0.93,0.00034,0.00046,0.78,0.69,1.04,0.87,0.54,1.02,1,5.203576534134722,1.1939224684724346,5.713732805509369,1.085189268335969,6.611234257863152,1.5365688832055995,0.024837583799847948
0.0,0,1,0,0,4.478116695,132.8719936,0.622,3.357,117980.0,1.66545,38.85,87.05,1218.0,521.12,12.0862,0.302,475.3348,4687.2827,3665.4,2,290.0,1.0,0.1353,6304.0,4.435,-0.14,1.058,1.11,295.69138,48.90377,15.534,,-0.0592,-0.3703,,-0.153,-0.022,0.109,0.112,-0.051,0.128,0.138,0,1.7007613730966495,3.685122405236224,7.105786129481271,6.257897446520589,11.678278873534028,0.9372727176988817,0.33626581358150354
0.0,1,0,1,1,0.579108481,131.7753,0.424,1.659,68.4,0.91541,0.42,80.36,1377.0,849.52,2.532,0.2594,3.7423365,7.8239374,9.3,1,2252.0,1.0,0.8445,4604.0,4.749,-1.52,0.501,0.514,295.81485,44.19334,15.815,0.0,-6.6,2.0,0.000373,-0.000116,-3.22,3.89,5.05,-3.41,3.96,5.22,0,0.4568604352568624,0.35065687161316933,7.228388451573604,6.745847927138501,4.239886867512759,4.087426360024125,0.007676953784738216
0.001,0,0,1,0,1.27620899,131.6866,0.276,2.169,186.2,1.00616,1.46,86.43,1851.0,2769.8,4.42,0.302,4.8388596,11.591718,11.4,2,887.0,3.0,-1.0,6304.0,4.435,-0.14,1.058,1.11,295.69138,48.90377,15.534,,-17.12,8.27,,-0.00155,,,,,,,0,0.8225113354229174,0.9001613499442714,7.524021415206125,7.92689136614845,5.232177564043492,0.9372727176988817,0.012637016417734754
,1,0,0,0,528.50344,209.8264,0.0094,6.394,133.8,17.60609,2.2,89.95,354.0,3.73,638.2,0.3303,,,11.7,2,,2.0,,7102.0,4.068,-0.1,1.874,1.497,291.57312,49.097771,11.741,0.193,0.2,-1.2,-3e-05,0.00014,0.85,2.2,2.36,0.83,2.14,2.3,0,6.271939661715353,1.1631508098056809,5.872117789475416,1.5539252025038417,4.9037921984782065,0.22746419308510965,0.010750544368473931
0.0,0,1,0,0,2.027383251,131.686117,1.248,1.5528,3856.2,0.46033,31.12,74.41,1352.0,791.38,4.64,0.2665,8.450801,80.96738,126.1,1,666.0,1.0,0.4257,5544.0,4.435,-0.4,0.875,0.761,294.45444,43.500511,15.476,0.001,-0.218,0.03,0.0006,-0.00021,-0.026,-0.039,0.047,-0.087,-0.104,0.135,0,1.107698632860917,3.469478889078561,7.210079628170788,6.675041074727977,8.25769681063623,1.1359533527696792,0.32569335426478285
0.0,1,0,1,0,10.73370737,141.11176,0.895,7.6706,6155.3,0.04794,18.7,82.25,1171.0,444.77,6.634,0.2904,78.31269,525.4354,239.5,1,125.0,1.0,0.2878,5971.0,3.914,-0.02,2.003,1.202,297.73981,43.510319,13.602,0.0,0.422,3.837,-0.00333,-0.02429,0.331,3.161,3.178,0.331,3.162,3.179,0,2.4624656715528452,2.9806186357439426,7.066466970136958,6.099803123936366,8.725231226714829,0.14957589831544818,0.08549446891933161
0.0,1,0,1,1,9.449438672,136.025779,1.243,5.5479,12867.0,0.11386,60.59,81.21,1152.0,415.72,8.13,0.3105,512.77203,1991.6088,231.4,1,142.0,1.0,0.1234,6558.0,4.167,-0.38,1.431,1.096,286.28693,43.61364,13.099,0.0,7.9613,3.0912,-0.099,-0.016,3.959,2.38,4.62,4.046,2.513,4.763,0,2.3465482613699993,4.120499519698952,7.050122520269059,6.032414533436937,9.462498888358917,0.37401726736916235,0.3877382808200418
0.0,0,1,0,0,8.752913958,138.724933,1.124,3.4546,41770.0,1.1673,119.91,86.16,1635.0,1689.12,16.78,0.3376,67.05615,505.18005,326.1,1,152.0,1.0,0.7624,7279.0,3.856,-0.04,2.624,1.8,298.81647,43.673321,11.961,0.0,0.0679,-0.0181,0.0,0.0,0.002,0.004,0.005,0.003,0.095,0.095,0,2.2775661078449443,4.795046467186156,7.400009517162692,7.432554811313478,10.639957597831893,0.09962790844771548,0.4184744371482176
0.0,0,1,0,0,1.985586627,132.9336782,0.804,2.53163,72584.0,1.14048,105.22,82.54,2796.0,14480.75,6.1944,0.3119,1261.3302,9029.422,1594.1,2,677.0,1.0,0.803,6651.0,3.6,-0.48,3.219,1.503,288.08749,43.876141,11.427,,,,,,-0.03,0.0,0.03,0.01,-0.05,0.051,0,1.0937962524941895,4.665512414994253,7.936302693201959,9.580644514990757,11.192513567895528,0.04506050457564182,0.29933305795374765
0.0,0,1,0,0,16.579028045,146.733098,0.745,7.803,37980.0,0.24186,49.01,87.19,1062.0,300.36,15.2034,0.2713,857.60803,3967.372,813.6,1,84.0,1.0,0.0,5870.0,3.808,-0.14,2.3,1.239,289.97034,43.82053,12.887,0.0,-0.0299,-0.0976,0.0004,0.0006,-0.001,0.002,0.002,-0.004,-0.093,0.093,0,2.8667066031859565,3.9122229854308124,6.968850378341948,5.708305563383786,10.54484131366684,0.10183282649790419,0.19513457556935818
0.128,1,0,0,0,513.42784,174.3904,0.714,6.278,523.2,6.86166,14.87,89.91,424.0,7.67,457.0,0.1173,5.145904,7.1892066,11.5,1,3.0,1.0,0.3231,4833.0,3.13,0.38,6.065,1.81,300.16159,43.992931,13.175,0.945,0.01,-0.12,7e-05,5e-05,0.03,-0.23,0.23,0.07,-0.35,0.35,0,6.2430552927652805,2.7644305345383176,6.052089168924417,2.1598687907924505,6.261873290889306,0.0081130874882964,0.022452128800026568
0.0,0,1,1,0,2.064900876,132.874485,1.253,6.8769,10939.0,0.02999,38.19,48.5,1357.0,800.75,1.891,0.2676,102.46136,1239.2777,364.0,1,651.0,1.0,-1.0,5714.0,4.501,-0.08,0.901,0.939,298.75574,43.964642,14.597,0.0,5.965,-3.1038,-0.05236,0.02606,3.29,-1.065,3.46,3.767,-1.816,4.182,0,1.1200152282453035,3.66842161221154,7.213768308118642,6.686796838573264,9.300181075975972,1.28378181439826,0.38815235818565447
0.0,0,1,0,0,9.751720174,138.538319,0.15,16.1937,332900.0,0.07008,182.09,88.78,1356.0,800.41,7.0626,0.236,690.5038,3081.883,1767.3,1,141.0,1.0,-1.0,5147.0,3.424,-0.54,3.145,0.957,289.30081,41.526508,13.531,0.0,-0.12111,-0.05174,-0.01,-0.01,0.009,0.009,0.013,-0.095,-0.018,0.096,0,2.375065757958494,5.209977835224513,7.213031659834869,6.686372676287407,12.71560042746368,0.030764509019231025,0.5302037654978831
0.937,0,0,0,0,19.672324,134.3013,0.721,4.812,649.9,0.57811,4.07,88.19,908.0,160.98,22.8,0.3105,6.815406,13.204513,20.6,3,8.0,1.0,0.3576,6486.0,4.136,-0.34,1.485,1.098,296.35944,41.574532,14.263,,-0.6,-0.02,,,-0.357,0.44,0.56,-0.22,0.45,0.5,1,3.028795800851978,1.623340817603092,6.812345094177479,5.087472870820844,6.4783560205783415,0.3352918361590946,0.025098358431691767
0.999,0,0,0,0,32.657035,152.881,0.007,5.953,620.4,1.39791,3.73,89.99,767.0,81.91,42.87,0.3105,7.182893,13.629135,17.9,3,5.0,2.0,0.1024,6486.0,4.136,-0.34,1.485,1.098,296.35944,41.574532,14.263,,-0.12,-0.1,,,-0.09,-0.22,0.24,0.02,-0.22,0.22,1,3.516222098132943,1.5539252025038417,6.643789733147672,4.417755682128127,6.431974996958947,0.3352918361590946,0.023001689668356334
