koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_srho,koi_prad,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff2,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_bin_oedp_sig,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,koi_fwm_stat_sig,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky,is_confirmed
0.991,0,0,0,0,7.06117322,136.27344,0.845,1.0406,481.7,10.14331,1.23,88.38,521.0,17.41,29.9,0.4175,4.9078355,20.562792,27.2,2,172.0,2.0,0.5339,4042.0,4.761,-0.62,0.49,0.505,283.13547,43.657051,14.39,0.011,0.19,0.04,-0.00011,-0.00039,-0.08,0.13,0.15,-0.2,-0.7,0.72,1
1.0,0,0,0,0,20.55331441,139.5613,0.795,5.3136,678.3,0.31624,3.19,87.62,749.0,74.49,19.19,0.3029,6.629865,33.71081,40.6,1,66.0,1.0,0.9233,6325.0,4.409,-0.04,1.112,1.157,296.4032,51.271339,14.829,0.807,0.49,0.74,7e-05,9e-05,-0.05,0.13,0.14,-0.14,0.07,0.16,1
1.0,0,0,0,0,40.0686713,151.80901,0.029,5.8875,970.9,1.80017,3.1,89.97,560.0,23.27,53.46,0.2965,11.227994,47.246983,62.0,1,33.0,1.0,0.823,6026.0,4.411,-0.36,0.992,0.924,294.95685,43.014332,14.683,0.0,0.17,0.37,8e-05,-0.00047,0.0,0.0,0.0,0.07,0.1,0.12,1
1.0,0,0,0,0,114.73658,165.150671,0.595,12.0355,4850.0,0.38451,12.28,89.47,476.0,12.13,64.44,0.2472,69.59541,196.19203,230.6,4,11.0,1.0,0.6295,5597.0,3.963,-0.18,1.699,0.969,297.91687,46.96513,14.6,0.0,-0.455,-0.186,0.00148,2e-05,0.054,0.034,0.064,-0.141,-0.045,0.148,1
0.0,0,0,0,0,191.239133,286.22034,0.876,16.942,1061.2,0.05543,6.47,88.94,401.0,6.14,47.5,0.2472,18.385841,27.220509,36.8,4,4.0,2.0,0.3547,5597.0,3.963,-0.18,1.699,0.969,297.91687,46.96513,14.6,0.342,-0.11,0.14,0.0,0.0,-0.66,-0.024,0.66,-0.73,-0.12,0.74,1
0.0,0,1,1,0,24.3282251,141.05149,4.426,6.158,1120.6,0.10913,294.02,72.91,520.0,17.33,15.06,0.2043,7.781012,24.034557,26.4,1,56.0,1.0,0.8664,5286.0,4.59,-0.06,0.78,0.872,296.99191,40.758911,15.952,0.0,-9.76,4.4,0.01009,-0.00461,-4.394,2.251,4.937,-4.279,2.208,4.815,0
1.0,0,0,0,0,10.41572666,143.04774,0.682,2.7719,825.3,1.88209,3.01,88.23,797.0,95.64,22.1,0.224,10.29819,57.242867,69.3,3,132.0,1.0,0.299,5511.0,4.426,0.2,0.987,0.947,297.79514,40.417709,14.072,0.137,0.23,-0.2,-1e-05,-0.00014,-0.138,0.05,0.148,-0.214,-0.15,0.262,1
0.999,0,0,0,0,14.97031664,134.50507,0.352,5.884,290.5,0.53698,2.53,88.91,883.0,143.33,18.53,0.26,6.9875393,23.425465,28.9,3,70.0,1.0,0.0425,5726.0,4.123,0.21,1.483,1.066,298.29495,48.775459,14.167,0.0,0.44,1.1,6e-05,-0.00041,0.48,-0.03,0.48,0.56,-0.02,0.56,1
0.987,0,0,0,0,32.2753853,149.046,0.608,8.622,223.9,0.22738,2.31,88.5,683.0,51.5,23.22,0.26,4.6487665,11.423345,17.9,3,30.0,2.0,0.7684,5726.0,4.123,0.21,1.483,1.066,298.29495,48.775459,14.167,0.0,0.8,2.77,-3e-05,-0.00072,-0.2,1.13,1.15,-0.19,1.16,1.18,1
0.994,0,0,0,0,38.3262237,142.08401,0.963,3.073,392.1,0.47745,2.43,88.34,480.0,12.56,33.3,0.1914,4.95927,12.92448,15.0,1,28.0,1.0,0.1966,5229.0,4.441,0.08,0.903,0.821,284.13263,48.825119,14.31,0.218,-1.4,0.4,0.0005,-0.0001,0.83,0.1,0.84,0.74,0.16,0.75,1
0.992,0,0,0,0,4.04355245,131.62995,0.984,1.965,416.2,0.13614,1.75,78.42,613.0,33.34,4.9,0.2575,3.277066,17.655901,21.2,1,265.0,1.0,0.9307,3871.0,4.744,0.07,0.532,0.573,284.13287,49.142609,14.963,0.004,-0.66,-0.75,0.00021,0.00037,0.11,0.6,0.61,0.18,0.74,0.76,1
0.677,0,0,0,0,5.52418625,135.62306,0.492,2.826,491.0,1.48079,2.25,87.89,976.0,214.86,13.37,0.186,4.0776553,17.317513,20.7,2,194.0,1.0,0.2191,5334.0,4.372,0.16,1.004,0.865,294.94388,39.032059,15.377,0.0,-1.7,-0.4,0.00091,5e-05,-0.46,0.6,0.75,-0.37,0.58,0.68,1
0.972,0,0,0,0,8.77514782,133.70319,0.504,3.176,351.9,1.60022,1.91,88.45,837.0,115.84,18.68,0.186,2.9793203,10.845035,12.7,2,119.0,2.0,0.8304,5334.0,4.372,0.16,1.004,0.865,294.94388,39.032059,15.377,0.199,1.3,0.3,-0.00038,-0.00023,0.54,0.29,0.62,0.65,0.27,0.7,1
1.0,0,1,0,0,10.12742274,135.26504,0.696,1.2762,933.5,18.01787,3.8,89.13,969.0,208.77,46.1,0.3138,3.654831,16.372225,19.5,1,102.0,1.0,0.7167,6392.0,4.399,0.07,1.162,1.232,294.14682,39.12706,15.623,0.197,-0.85,0.13,0.00097,-0.0003,0.24,-0.11,0.26,0.28,-0.16,0.32,0
0.406,0,0,1,0,0.870693883,132.083949,0.832,1.2137,438.5,0.95722,2.09,75.72,1876.0,2923.54,3.37,0.2965,4.8508654,42.253517,55.6,1,1533.0,1.0,0.8734,5985.0,4.519,-0.34,0.883,0.94,298.13391,40.530289,14.996,0.0,1.47,0.28,-0.00067,-0.00024,0.93,0.34,0.99,0.89,0.35,0.96,0
1.0,0,0,0,0,27.5071114,151.84775,0.918,5.907,580.7,0.11046,2.58,86.79,569.0,24.71,16.41,0.2676,6.4298744,27.182098,30.7,1,48.0,1.0,0.0797,5783.0,4.539,-0.08,0.88,0.977,297.3013,43.141891,15.219,0.054,-0.23,-0.74,0.00016,0.00032,-0.32,-0.09,0.33,-0.35,-0.25,0.43,1
1.0,0,0,0,0,5.1443645,133.83044,0.031,2.703,310.7,2.30549,1.55,89.88,923.0,171.63,14.77,0.186,3.594026,17.12765,20.2,2,261.0,1.0,0.3117,5157.0,4.445,0.18,0.904,0.83,283.47818,43.383781,15.369,0.011,-1.08,0.62,0.00045,-0.00021,-0.39,-0.27,0.47,-0.4,-0.38,0.55,1
1.0,0,0,0,0,18.45848388,138.1635,0.832,3.3703,535.3,0.86583,2.5,88.09,632.0,37.81,25.0,0.1914,6.3423014,34.93317,41.5,1,73.0,1.0,0.8028,5311.0,4.419,0.14,0.948,0.859,289.85913,46.522671,14.516,0.0,0.6,-0.02,0.00056,-4e-05,0.01,0.01,0.02,0.05,0.27,0.27,1
1.0,0,0,0,0,25.9421582,156.18894,0.577,4.045,569.7,1.98748,1.95,89.2,501.0,14.85,41.4,0.186,6.153776,24.828281,31.6,1,50.0,1.0,0.687,5167.0,4.585,0.16,0.796,0.891,285.2962,46.603439,14.817,0.35,0.1,-0.11,0.0001,0.00016,-0.02,-0.06,0.07,0.15,-0.01,0.15,1
1.0,0,0,0,0,21.06075303,143.59983,0.176,5.2472,301.2,1.23168,1.78,89.67,669.0,47.39,30.68,0.2622,7.581757,43.052994,54.4,1,65.0,1.0,0.2406,5706.0,4.382,0.0,1.034,0.94,298.17722,42.237041,13.182,0.07,0.29,-0.13,-9e-05,-8.8e-05,0.35,0.0,0.35,0.45,0.02,0.45,1
1.0,0,0,0,0,13.08424286,132.63129,0.701,3.0401,662.0,1.64444,2.71,88.37,739.0,70.51,24.6,0.224,9.113019,43.509666,51.2,3,102.0,2.0,0.9113,5511.0,4.426,0.2,0.987,0.947,297.79514,40.417709,14.072,0.409,0.02,-0.45,0.00014,5e-05,0.02,-0.26,0.26,-0.06,-0.45,0.45,1
0.995,0,0,0,0,2.684328541,133.3548095,0.076,2.69382,18136.0,1.63862,12.73,89.49,1265.0,603.57,8.546,0.2396,193.02173,2803.75,2833.1,1,501.0,1.0,0.9272,5561.0,4.411,-0.1,0.956,0.859,292.85574,46.391178,14.29,0.0,0.0356,0.0445,0.00169,-0.00139,-0.008,0.002,0.008,0.002,0.032,0.032,1
1.0,0,0,0,0,2.806243488,133.7314,0.043,1.6271,599.6,5.86933,1.41,89.82,771.0,83.53,13.469,0.101,3.7419364,17.98488,22.4,1,472.0,1.0,0.7165,4153.0,4.684,-0.22,0.581,0.595,289.29065,51.40889,15.988,0.007,0.12,0.42,0.00053,0.00044,-0.29,-0.05,0.29,0.03,0.37,0.37,1
0.0,0,0,1,0,2.27190723,134.79852,0.719,5.383,149.0,0.05337,1.12,72.88,1318.0,714.27,2.44,0.2787,4.435737,19.963707,36.8,1,477.0,1.0,0.7053,5788.0,4.506,-0.38,0.856,0.856,294.73419,40.86142,14.459,0.0,56.09,84.49,-0.006424,-0.009691,7.191,7.692,10.53,7.116,7.544,10.37,0
0.0,0,0,1,0,7.132351753,134.473083,1.206,2.9674,744.1,0.04422,49.34,75.8,1579.0,1466.12,4.92,0.3399,11.479321,80.6308,91.2,1,188.0,1.0,0.9693,7530.0,4.08,-0.06,1.93,1.633,294.83032,46.734348,13.337,0.0,1.647,-2.11,-0.001091,0.001513,1.717,-1.909,2.567,1.715,-1.932,2.583,0
1.0,0,0,0,0,6.53194024,136.03223,0.83,3.3351,771.9,0.33841,3.09,84.79,907.0,159.66,9.14,0.186,5.4433193,32.68434,39.6,2,129.0,1.0,0.8123,5301.0,4.391,0.16,0.977,0.856,284.29694,49.15868,15.28,0.038,-0.19,-0.11,0.00047,0.00021,-0.05,-0.13,0.14,0.03,-0.24,0.24,1
0.994,0,0,0,0,51.3011844,153.52571,0.003,5.359,498.9,2.98696,2.07,90.0,492.0,13.86,74.62,0.2916,5.4655075,16.529358,19.6,1,21.0,1.0,0.764,6032.0,4.508,-0.18,0.929,1.014,284.61621,49.190811,14.739,0.125,1.31,-0.19,-0.00066,0.00011,-0.06,-0.2,0.2,0.05,-0.24,0.25,1
0.0,0,1,0,0,1.097211085,131.517201,1.145,1.6738,38946.0,1.48511,16.07,75.45,740.0,71.01,4.56,0.3976,98.81571,1356.9958,83.5,1,974.0,1.0,1.0,3497.0,4.92,-0.2,0.334,0.339,283.79654,49.50399,15.155,0.0,-0.2935,0.5674,-0.0001,-0.0016,-0.01,0.066,0.066,-0.276,0.456,0.533,0
1.0,0,0,0,0,0.938466959,135.600698,0.054,1.3015,217.4,3.78199,1.58,89.45,1876.0,2919.17,5.6049,0.2291,4.324426,41.280567,54.4,1,1135.0,1.0,0.8727,5499.0,4.323,0.12,1.087,0.906,284.73145,49.533192,13.757,0.08,-0.06,-0.21,7.2e-05,5.4e-05,-0.03,-0.03,0.04,0.32,-0.04,0.32,1
1.0,0,0,0,0,3.217518511,133.6320632,0.638,2.11481,14319.0,2.21495,11.38,86.57,1185.0,464.73,10.662,0.2711,97.47379,1264.7878,1287.4,1,413.0,1.0,0.0118,5720.0,4.473,-0.22,0.903,0.882,289.43463,49.4734,14.835,0.0,0.146,0.088,0.00095,0.00106,-0.002,-0.006,0.006,-0.038,0.092,0.099,1
1.0,0,0,0,0,4.66271902,134.08296,0.485,2.757,1630.6,1.45678,3.86,87.66,1039.0,274.98,11.87,0.2555,27.653961,213.7086,28.2,2,233.0,1.0,0.4582,5729.0,4.514,0.21,0.939,1.051,298.48282,46.793621,13.297,,0.187,0.077,,1e-06,-0.036,0.003,0.036,0.046,0.062,0.078,1
1.0,0,0,0,0,11.8150174,133.08929,0.875,2.834,1003.0,0.73642,3.48,87.15,762.0,79.66,17.58,0.2555,13.718739,80.44857,10.5,2,85.0,2.0,0.6031,5729.0,4.514,0.21,0.939,1.051,298.48282,46.793621,13.297,,-0.02,-0.11,,0.00018,-0.07,-0.034,0.08,-0.01,0.005,0.01,1
1.0,0,0,0,0,7.834433676,135.222143,0.714,2.89,2018.1,1.21437,3.47,87.41,689.0,53.33,15.79,0.1496,34.478985,238.17216,246.6,3,135.0,1.0,0.6652,4920.0,4.62,0.07,0.72,0.822,287.60559,49.523258,12.231,0.0,0.177,0.481,9e-06,0.000159,0.036,-0.06,0.07,0.227,0.47,0.52,1
1.0,0,0,0,0,3.005156911,137.103362,0.844,2.0747,691.6,0.58859,2.2,82.59,949.0,191.27,6.55,0.1496,14.961813,134.81491,115.1,3,342.0,2.0,0.4268,4920.0,4.62,0.07,0.72,0.822,287.60559,49.523258,12.231,0.016,0.238,0.483,-3.9e-05,5.2e-05,0.0,-0.22,0.22,0.16,0.25,0.3,1
0.998,0,0,0,0,33.3856176,148.92764,0.562,5.0361,553.2,1.37423,2.48,89.26,580.0,26.73,43.3,0.2622,7.8523555,32.242672,37.1,2,39.0,1.0,0.0994,5833.0,4.407,-0.04,1.022,0.974,295.80658,50.909801,14.264,0.801,0.5,0.32,-0.00013,4e-05,-0.1,0.35,0.36,-0.13,0.31,0.33,1
0.0,0,0,1,1,8.48039789,135.85018,0.486,6.249,259.7,0.20911,1.71,86.99,866.0,132.85,9.26,0.2193,6.320179,18.904547,22.7,1,128.0,1.0,0.1761,5401.0,4.364,0.3,1.05,0.93,298.73007,46.688671,14.673,0.003,-0.4,-1.1,0.00015,0.00029,0.89,-0.9,1.25,0.96,-0.6,1.16,0
0.0,0,0,1,0,1.333395306,134.18228,0.151,1.188,114.5,6.72301,0.86,88.99,1390.0,880.53,8.581,0.1959,4.4195385,8.643481,11.5,1,1009.0,1.0,0.1971,5199.0,4.527,-0.04,0.811,0.807,288.92575,39.90155,15.299,0.0,33.5,-16.1,-0.00284,0.00139,7.84,-1.672,8.012,7.845,-1.654,8.017,0
1.0,0,0,0,0,7.71467686,133.55635,0.899,4.5871,233.9,0.074,4.65,81.59,1622.0,1636.72,6.15,0.3299,5.1115084,31.662823,33.3,2,180.0,1.0,0.3543,6900.0,3.843,0.0,2.599,1.714,281.97125,43.672771,12.082,0.797,-0.02,0.2,1.7e-05,3e-06,-0.06,0.15,0.16,0.02,0.4,0.4,1
1.0,0,0,0,0,4.4444826,133.46308,0.941,3.686,163.0,0.04553,1.71,74.94,1217.0,518.45,3.62,0.3029,4.6596465,16.398657,18.0,1,302.0,1.0,0.676,6240.0,4.426,-0.02,1.079,1.135,288.99258,46.67075,15.216,0.412,0.79,0.03,-0.00012,-5e-05,0.19,0.14,0.23,0.18,-0.05,0.19,1
0.0,0,1,1,1,21.3781146,147.2124,0.906,19.359,556.1,0.00298,3.18,77.42,727.0,65.94,4.16,0.3022,11.088186,21.90635,35.4,1,52.0,1.0,0.8661,6218.0,4.417,0.21,1.131,1.219,293.66507,40.359531,15.686,0.0,-10.87,5.84,0.00448,-0.00245,-6.28,4.75,7.87,-6.18,4.34,7.55,0
1.0,0,0,0,0,29.5422566,137.57837,0.959,13.902,879.9,0.0058,3.15,81.44,515.0,16.56,6.444,0.2434,7.930523,31.4297,39.5,2,46.0,1.0,0.5159,5510.0,4.572,-0.16,0.803,0.877,282.43918,43.734482,15.481,,-0.07,-0.9,,0.00065,0.22,0.05,0.22,0.14,-0.1,0.17,1
0.994,0,0,0,0,144.551628,265.9401,0.887,16.599,1035.2,0.04049,3.06,88.57,303.0,1.99,35.5,0.2434,10.278042,19.9715,27.1,2,10.0,2.0,0.1056,5510.0,4.572,-0.16,0.803,0.877,282.43918,43.734482,15.481,,0.2,-0.22,,7e-05,0.08,0.37,0.38,0.0,0.23,0.23,1
1.0,0,0,0,0,8.04727721,137.2073,0.937,5.159,486.0,0.03752,2.33,79.3,855.0,126.56,5.05,0.2711,4.635349,30.786917,36.1,1,166.0,1.0,0.5367,5840.0,4.553,-0.24,0.849,0.942,290.58685,51.69582,15.068,0.412,-0.02,1.25,-9e-05,-0.00014,0.04,0.15,0.15,-0.12,0.08,0.14,1
0.998,0,0,0,0,5.87063416,137.24813,0.642,2.5736,505.6,1.46624,1.44,87.35,616.0,33.99,13.88,0.0853,3.8585851,19.516884,23.2,1,230.0,1.0,0.8184,4166.0,4.66,-0.06,0.612,0.624,286.58539,46.87093,15.961,0.006,0.86,0.83,-0.00043,-0.00044,-0.28,0.45,0.53,-0.28,0.4,0.48,1
0.998,0,0,0,0,15.358767771,132.385085,0.487,4.1223,14638.0,1.85072,10.89,89.02,662.0,45.46,28.47,0.2327,110.88531,695.00134,812.6,4,71.0,1.0,0.7728,5422.0,4.484,0.02,0.887,0.874,295.28723,41.221958,14.991,0.0,-0.002,0.209,0.0014,-0.0001,-0.148,-0.009,0.148,-0.019,0.116,0.118,1
1.0,0,0,0,0,29.5390897,143.91607,0.213,4.139,403.3,3.47173,2.51,89.78,714.0,61.49,54.3,0.3138,4.6953783,15.492322,18.8,1,42.0,1.0,0.8268,6572.0,4.365,0.07,1.238,1.298,290.49316,39.785519,15.111,0.014,1.17,-0.76,-0.00049,0.00037,-0.2,0.13,0.24,-0.28,0.22,0.36,1
0.0,0,1,0,0,0.94773253,137.12993,1.186,1.7645,11306.0,0.44059,45.58,64.51,2321.0,6862.81,2.76,0.2998,78.99686,1297.9481,103.9,1,1411.0,1.0,0.0,6302.0,4.183,-0.7,1.269,0.895,290.73804,39.919651,11.51,,,,,,-0.025,-0.025,0.036,0.034,0.216,0.218,0
0.0,0,1,0,0,0.784031658,133.38391,0.102,0.7773,352.2,14.72319,1.55,89.25,1705.0,1995.65,7.82,0.2291,4.112915,21.225487,28.2,1,683.0,1.0,0.8228,5435.0,4.578,0.07,0.824,0.937,294.13202,39.981979,15.479,0.0,-1.04,-1.29,0.00019,0.00049,0.28,-0.26,0.38,0.26,-0.23,0.35,0
1.0,0,0,0,0,13.07141889,144.44217,0.751,3.0946,251.1,1.19056,2.47,88.05,964.0,203.87,22.1,0.2904,5.463504,25.692062,32.0,2,98.0,2.0,0.314,6122.0,4.173,0.02,1.439,1.123,294.74207,43.536831,13.717,0.284,0.49,-0.06,-0.000111,-2e-05,0.09,-0.06,0.11,0.16,-0.17,0.23,1
0.0,0,1,0,0,0.692015479,133.114177,1.267,1.1315,4518.1,0.69589,19.31,60.86,1057.0,294.34,2.6,0.3384,5.207069,29.723516,163.4,1,964.0,1.0,0.953,3752.0,4.747,-0.08,0.497,0.503,287.14313,46.50806,15.692,0.0,-0.105,0.013,-0.00181,-0.00088,0.027,0.059,0.065,-0.443,-0.116,0.458,0
0.0,0,1,1,1,17.0421346,363.97428,0.784,7.507,3616.7,0.1249,5.14,86.38,594.0,29.47,12.42,0.2075,64.12946,191.25253,108.9,1,69.0,1.0,0.0644,5367.0,4.59,-0.16,0.773,0.854,291.28659,43.404411,15.57,0.0,-19.982,10.451,0.05989,-0.03221,-0.93,0.46,1.04,-5.29,3.14,6.15,0
0.0,0,1,0,0,7.94671044,140.708207,1.255,2.8419,6084.4,0.41344,27.43,83.53,673.0,48.5,11.13,0.1082,27.171032,206.1693,165.3,1,164.0,1.0,0.033,4859.0,4.626,-0.02,0.702,0.789,287.80457,46.23893,15.791,0.0,0.373,0.072,-0.0018,-0.002,0.072,0.289,0.298,0.088,0.242,0.257,0
0.0,0,1,1,1,3.74781242,355.31325,1.258,5.241,5367.0,0.03455,38.04,64.75,1172.0,446.47,2.95,0.2622,6.4695573,33.648304,44.8,1,238.0,1.0,0.4382,5780.0,4.438,0.0,1.0,1.0,291.02301,50.262226,17.445,0.0,0.162,-1.54,-0.0041,-0.0109,2.45,10.55,10.83,0.99,0.76,1.25,0
1.0,0,0,0,0,3.989544192,134.0989,0.085,1.591,190.0,8.59056,0.93,89.75,903.0,157.1,19.33,0.2337,3.9406226,22.076683,26.2,1,341.0,1.0,0.5043,5229.0,4.643,-0.42,0.688,0.765,294.6499,43.33559,14.083,0.009,-0.6,-0.51,0.000167,0.00011,-0.17,0.06,0.18,0.13,0.11,0.17,1
1.0,0,0,0,0,17.9776037,147.7515,0.721,4.605,213.9,0.56653,1.58,88.06,752.0,75.61,21.31,0.3058,4.6149454,20.901041,23.3,2,73.0,1.0,0.1035,6296.0,4.46,-0.26,1.006,1.066,287.03952,46.640129,14.307,0.545,0.26,-0.3,-8e-05,6e-05,0.15,0.43,0.46,0.1,0.57,0.58,1
1.0,0,0,0,0,11.8693144,137.721,0.73,4.653,101.9,0.34007,1.09,86.93,864.0,131.58,13.63,0.3058,3.4042969,12.777316,13.9,2,109.0,2.0,0.2918,6296.0,4.46,-0.26,1.006,1.066,287.03952,46.640129,14.307,0.016,2.1,-0.51,-0.0002,4.1e-05,-0.16,-0.69,0.71,-0.19,-0.55,0.58,1
1.0,0,0,0,0,12.98494603,139.78207,0.046,3.4497,257.2,2.77985,1.64,89.91,818.0,105.74,29.15,0.2965,6.358666,33.825256,38.4,1,79.0,1.0,0.0019,5948.0,4.384,-0.26,1.025,0.93,286.43365,50.300331,13.029,0.044,-0.1,0.16,5.9e-05,-0.000111,0.29,0.21,0.35,0.36,-0.13,0.39,1
0.004,0,1,0,0,7.300735516,133.5664741,0.446,5.78725,13052.0,0.33356,13.32,87.39,1086.0,328.98,9.795,0.3103,121.105415,1341.889,1640.0,1,188.0,1.0,0.0963,6434.0,4.394,-0.1,1.138,1.169,296.04764,43.762138,14.933,0.0,-0.0944,0.0326,-0.00044,0.00109,-0.005,-0.001,0.005,-0.074,-0.073,0.103,0
1.0,0,0,0,0,19.17893976,139.74552,0.004,5.144,752.8,1.28042,2.4,89.99,640.0,39.65,29.2,0.2676,5.8425097,28.67196,34.3,1,68.0,1.0,0.3689,5767.0,4.538,-0.06,0.881,0.979,297.48257,40.680779,15.401,0.707,0.56,-0.51,-0.00013,-8e-05,-0.05,0.26,0.26,0.11,0.18,0.21,1
1.0,0,0,0,0,6.99130452,135.46291,0.74,2.1568,555.4,2.0883,1.95,87.58,716.0,62.05,17.54,0.0989,5.6226835,29.367743,36.3,1,157.0,1.0,0.1759,4847.0,4.606,0.36,0.761,0.86,296.17728,46.99902,14.94,0.054,-0.7,-0.07,0.00028,-0.00016,0.1,-0.06,0.11,0.06,-0.26,0.27,1
1.0,0,0,0,0,3.517494725,135.546724,0.742,1.5639,532.8,2.72472,1.42,86.49,704.0,58.08,12.12,0.1171,5.011481,42.818226,52.6,1,384.0,1.0,0.7722,4132.0,4.699,-0.3,0.564,0.578,291.15295,40.887489,14.699,0.053,-0.28,0.91,-3e-05,-0.00017,0.02,0.1,0.1,-0.32,0.63,0.71,1
0.993,0,0,0,0,6.93365167,137.07375,0.904,4.608,119.6,0.05889,1.7,80.2,1104.0,351.27,5.31,0.2678,4.5954695,17.594885,20.1,2,156.0,1.0,0.7843,5861.0,4.212,0.0,1.304,1.01,294.17108,40.055168,14.042,0.01,-0.99,-0.49,0.000131,8.8e-05,-0.08,-0.29,0.3,-0.08,-0.3,0.31,1
0.989,0,0,0,0,61.0373591,175.17671,0.071,8.378,437.5,0.92023,3.38,89.93,610.0,32.74,56.59,0.307,8.74926,30.7175,40.2,1,22.0,1.0,0.5103,6309.0,4.154,0.28,1.614,1.358,290.66852,40.39772,14.171,0.196,0.0,-0.17,7e-05,0.00015,0.21,0.5,0.54,0.19,0.46,0.5,1
0.991,0,0,0,0,33.8677783,137.51532,0.787,3.72,894.8,1.63128,2.31,89.02,394.0,5.69,46.2,0.0722,4.884298,20.278923,23.8,1,41.0,1.0,0.7274,4564.0,4.593,-0.06,0.691,0.683,290.10654,40.490662,15.81,0.014,0.32,0.3,-0.00028,-0.00082,-0.15,0.3,0.33,-0.18,0.05,0.19,1
0.0,0,1,0,0,1064.2680956,144.086072,0.447,11.5521,22772.0,6.74821,33.63,89.97,281.0,1.47,739.3,0.2998,424.7103,426.68494,1171.2,1,3.0,1.0,-1.0,6340.0,3.833,-0.46,2.173,1.174,288.25864,43.376465,12.328,0.281,0.0801,0.0692,0.0,0.0,0.05,-0.036,0.062,0.108,-0.008,0.109,0
0.0,0,0,1,1,2.113202658,356.32832,3.178,3.5234,2104.8,0.25469,207.71,35.77,1281.0,635.47,3.92,0.2396,28.180391,178.31566,97.2,1,535.0,1.0,0.8058,5482.0,4.502,-0.12,0.858,0.853,296.91724,43.517529,15.465,0.0,-47.75,32.43,0.02393,-0.01585,,,,,,,0
0.0,0,1,1,1,1.157808038,354.74488,1.203,3.6705,866.7,0.03841,22.9,30.49,1579.0,1472.38,1.396,0.2291,5.277521,28.725586,78.8,1,979.0,1.0,0.9081,5566.0,4.532,0.12,0.886,0.975,297.17429,43.479099,15.837,,55.18,-9.4,,0.00252,7.95,-4.96,9.37,8.04,-4.9,9.41,0
0.0,0,1,1,1,6.14281498,135.16169,0.67,4.624,122.0,0.23075,1.82,85.02,1355.0,796.26,7.72,0.311,9.80839,27.892395,36.0,1,223.0,1.0,0.5301,6495.0,4.128,-0.14,1.554,1.182,292.03149,49.388618,13.45,0.0,-112.11,-66.32,0.01246,0.007375,-7.811,-4.444,8.987,-7.877,-4.315,8.981,0
1.0,0,0,0,0,5.69919592,136.58738,0.007,2.3906,159.4,3.6456,1.16,89.98,964.0,204.18,18.429,0.2602,5.4291725,29.82373,35.3,1,235.0,1.0,0.3686,5646.0,4.493,0.12,0.932,0.986,292.58444,49.923161,13.069,0.264,-0.24,0.27,4.9e-05,-2.8e-05,0.0,0.1,0.1,0.07,0.37,0.38,1
0.997,0,0,0,0,18.11473813,147.4904,0.896,5.2706,241.5,0.11727,2.49,85.95,830.0,112.43,12.67,0.2891,7.2776318,39.39738,51.3,1,71.0,1.0,0.9807,6109.0,4.247,0.14,1.36,1.194,288.66156,49.737209,12.841,0.218,0.19,0.11,-4.7e-05,-5.7e-05,0.25,0.4,0.47,0.28,0.27,0.38,1
1.0,0,0,0,0,6.24145791,134.88892,0.029,3.0998,163.7,1.83138,1.6,89.89,1111.0,360.09,15.566,0.2638,5.4707284,26.684687,30.8,1,216.0,1.0,0.7843,5810.0,4.25,0.1,1.259,1.026,286.27176,43.59523,13.939,0.829,-0.23,0.13,2.8e-05,-1.3e-05,-0.32,0.33,0.46,-0.36,0.25,0.44,1
1.0,0,0,0,0,20.4222447,146.9837,0.059,6.22,189.3,0.73981,1.78,89.87,785.0,89.74,25.36,0.2844,5.733502,26.788187,34.7,2,65.0,1.0,0.1254,6119.0,4.274,0.1,1.299,1.157,290.09082,39.81699,13.47,0.783,-0.24,-0.02,1.1e-05,-2.7e-05,0.06,-0.14,0.15,-0.03,-0.29,0.29,1
0.998,0,0,0,0,8.72585478,138.76838,0.911,4.473,446.7,0.08514,2.86,82.52,985.0,222.19,7.0,0.2916,4.6698503,27.92319,37.7,5,155.0,1.0,0.0394,6036.0,4.326,-0.18,1.131,0.987,298.25204,40.496078,14.764,0.028,0.21,0.39,0.00017,0.00017,0.28,-0.34,0.44,0.21,-0.34,0.4,1
1.0,0,0,0,0,12.88291395,135.18736,0.962,5.676,460.5,0.0277,3.15,81.13,865.0,132.23,6.24,0.2916,5.256572,25.269482,33.6,5,103.0,2.0,0.9506,6036.0,4.326,-0.18,1.131,0.987,298.25204,40.496078,14.764,0.0,0.04,0.07,0.00028,0.00036,-0.29,0.24,0.38,-0.36,0.22,0.42,1
